CÓDIGO,AÑO,ENE,FEB.,MAR.,ABR.,MAY.,JUN.,JUL.,AGO.,SEP.,OCT.,NOV.,DIC.
662199-DSL,2018,0,0,0,0,0,0,0,5,26,0,0,0
662204-MSU,2018,27,4,1,16,1,3,5,2,0,0,0,0
662209-VSD,2018,0,0,0,0,0,0,30,20,8,0,0,0
662214-ESM,2018,0,12,0,1,0,0,0,0,0,0,0,0
662219-NSV,2018,0,0,0,0,0,1,0,0,0,0,0,0
662224-WSE,2018,0,0,0,0,0,0,1,22,8,0,0,0
662229-FSN,2018,0,0,0,0,2,15,27,38,10,0,0,0
662234-OSW,2018,8,10,4,6,9,4,3,1,1,0,0,0
662239-XSF,2018,25,4,3,7,8,1,6,18,10,0,0,0
662244-GSO,2018,1,0,3,3,2,6,2,0,0,0,0,0
662264-QSY,2018,0,0,0,0,0,0,0,0,16,0,0,0
662269-ZSH,2018,0,0,1,10,3,0,0,0,0,0,0,0
662279-RSZ,2018,0,0,0,0,0,9,6,0,0,0,0,0
662284-ASI,2018,0,0,0,17,28,0,0,0,3,0,0,0
662289-JSR,2018,0,0,33,22,12,2,4,3,0,0,0,0
662299-BSJ,2018,15,0,0,0,0,0,0,0,0,0,0,0
662304-KSS,2018,4,1,1,0,0,2,1,0,0,0,0,0
662309-TSB,2018,31,13,12,10,21,1,11,0,0,0,0,0
662314-CTK,2018,46,35,1,1,0,0,0,0,0,0,0,0
662324-UTC,2018,0,0,7,16,2,4,1,2,0,0,0,0
662329-DTL,2018,29,12,12,4,8,3,3,1,1,0,0,0
662354-WTE,2018,32,31,6,6,5,6,7,2,1,0,0,0
662359-FTN,2018,0,0,3,0,4,4,5,0,0,0,0,0
662364-OTW,2018,0,0,0,0,6,1,3,4,2,0,0,0
662369-XTF,2018,0,0,0,0,0,0,0,22,22,0,0,0
662374-GTO,2018,0,0,0,0,0,0,83,79,32,0,0,0
662379-PTX,2018,21,11,0,0,0,0,0,0,0,0,0,0
662384-YTG,2018,0,11,23,21,19,0,10,4,7,0,0,0
662389-HTP,2018,0,0,0,15,0,1,2,0,0,0,0,0
662394-QTY,2018,1,0,0,0,0,0,0,0,0,0,0,0
662399-ZTH,2018,8,5,14,8,0,1,1,0,0,0,0,0
662404-ITQ,2018,0,0,17,31,0,0,0,0,0,0,0,0
662409-RTZ,2018,0,0,0,0,13,6,21,69,1,0,0,0
662414-ATI,2018,0,0,110,112,1,0,53,103,38,0,0,0
662419-JTR,2018,5,1,0,0,0,0,0,0,0,0,0,0
662424-STA,2018,39,0,0,0,0,0,0,0,0,0,0,0
662429-BTJ,2018,29,1,0,0,0,0,0,0,0,0,0,0
662434-KTS,2018,2,9,0,0,0,0,0,0,0,0,0,0
662439-TTB,2018,8,0,0,0,0,0,0,0,0,0,0,0
662444-CUK,2018,0,0,0,0,0,1,5,7,8,0,0,0
662449-LUT,2018,85,7,3,0,0,3,1,0,0,0,0,0
662454-UUC,2018,0,0,0,0,4,5,25,32,23,0,0,0
662459-DUL,2018,100,0,0,0,0,0,0,0,0,0,0,0
662464-MUU,2018,10,0,0,0,0,0,0,0,0,0,0,0
662469-VUD,2018,0,0,0,0,4,5,1,3,6,0,0,0
662474-EUM,2018,59,27,6,1,3,0,3,2,0,0,0,0
662479-NUV,2018,41,1,0,0,0,0,0,0,0,0,0,0
662489-FUN,2018,37,1,0,0,0,0,0,0,0,0,0,0
662494-OUW,2018,28,0,0,0,0,0,0,0,0,0,0,0
662499-XUF,2018,54,1,33,2,36,20,19,3,31,0,0,0
662504-GUO,2018,0,0,0,0,0,1,0,0,10,0,0,0
662509-PUX,2018,73,6,3,2,0,0,5,0,0,0,0,0
662514-YUG,2018,0,0,0,0,0,0,0,13,5,0,0,0
662519-HUP,2018,0,0,4,23,0,6,4,0,0,0,0,0
662524-QUY,2018,0,0,0,0,0,0,0,0,1,0,0,0
662529-ZUH,2018,12,2,3,3,2,1,1,5,2,0,0,0
662534-IUQ,2018,0,0,0,0,0,0,0,21,59,0,0,0
662539-RUZ,2018,24,0,0,0,0,0,0,0,0,0,0,0
662544-AUI,2018,0,0,27,0,1,0,1,0,1,0,0,0
662549-JUR,2018,91,3,6,2,0,4,3,2,0,0,0,0
662554-SUA,2018,0,35,9,0,0,0,0,0,0,0,0,0
662559-BUJ,2018,0,0,9,12,26,6,7,5,6,0,0,0
662564-KUS,2018,0,0,0,0,10,1,1,0,0,0,0,0
662569-TUB,2018,15,3,2,0,19,10,1,0,0,0,0,0
662574-CVK,2018,0,0,0,12,6,0,0,0,0,0,0,0
662579-LVT,2018,0,0,0,0,0,0,0,0,7,0,0,0
662584-UVC,2018,0,0,0,0,0,0,0,15,0,0,0,0
662589-DVL,2018,0,108,16,6,0,0,0,0,0,0,0,0
662594-MVU,2018,0,0,0,0,18,3,4,3,5,0,0,0
662599-VVD,2018,0,0,17,47,15,6,5,4,0,0,0,0
662604-EVM,2018,0,0,0,0,0,0,0,0,4,0,0,0
662609-NVV,2018,7,35,20,4,11,4,6,3,3,0,0,0
662614-WVE,2018,8,26,0,0,9,6,1,8,10,0,0,0
662619-FVN,2018,0,0,0,0,0,0,0,1,6,0,0,0
662624-OVW,2018,0,0,0,0,0,0,0,1,5,0,0,0
662629-XVF,2018,0,0,48,20,2,8,0,0,0,0,0,0
662634-GVO,2018,29,0,19,10,39,9,17,30,9,0,0,0
662639-PVX,2018,7,18,15,7,17,7,2,3,9,0,0,0
662644-YVG,2018,28,36,12,47,0,4,0,0,0,0,0,0
662649-HVP,2018,82,13,2,1,0,1,2,1,3,0,0,0
662654-QVY,2018,0,0,0,0,0,1,25,41,0,0,0,0
662659-ZVH,2018,0,0,0,21,11,0,0,9,20,0,0,0
662664-IVQ,2018,0,0,0,4,4,4,1,0,8,0,0,0
662669-RVZ,2018,0,0,0,0,0,0,0,27,18,0,0,0
662674-AVI,2018,0,0,0,0,0,0,0,1,4,0,0,0
662679-JVR,2018,0,0,0,0,0,0,0,0,5,0,0,0
662684-SVA,2018,0,0,0,0,0,0,0,1,17,0,0,0
662689-BVJ,2018,0,0,3,24,9,2,1,0,2,0,0,0
662694-KVS,2018,0,0,0,0,0,0,0,0,13,0,0,0
662699-TWB,2018,0,0,0,0,0,0,0,0,2,0,0,0
662704-CWK,2018,36,17,11,0,33,3,0,0,0,0,0,0
662709-LWT,2018,17,7,1,0,0,0,0,0,0,0,0,0
662714-UWC,2018,0,0,0,0,0,0,0,0,6,0,0,0
662719-DWL,2018,0,0,16,85,9,3,0,0,0,0,0,0
662724-MWU,2018,0,0,0,0,0,1,10,4,3,0,0,0
662729-VWD,2018,0,0,0,0,22,11,11,0,0,0,0,0
662734-EWM,2018,0,0,0,0,0,0,14,25,27,0,0,0
662739-NWV,2018,0,0,0,0,0,0,10,0,2,0,0,0
662744-WWE,2018,0,0,0,0,7,1,1,2,8,0,0,0
662749-FWN,2018,0,0,0,0,0,0,28,17,10,0,0,0
662754-OWW,2018,0,0,0,17,21,5,15,0,0,0,0,0
662759-XWF,2018,0,0,0,0,0,0,0,16,5,0,0,0
662764-GWO,2018,0,0,0,0,0,0,0,0,2,0,0,0
662769-PWX,2018,42,15,10,7,10,2,20,40,17,0,0,0
662774-YWG,2018,0,0,0,0,0,0,0,0,8,0,0,0
662779-HWP,2018,0,0,0,0,0,0,0,3,3,0,0,0
662784-QWY,2018,0,0,0,0,17,17,0,0,0,0,0,0
662789-ZWH,2018,0,0,0,0,0,0,0,0,2,0,0,0
662794-IWQ,2018,0,0,0,0,25,2,7,6,10,0,0,0
662799-RWZ,2018,0,0,0,0,0,2,3,0,3,0,0,0
662809-JWR,2018,0,0,0,25,59,1,0,0,0,0,0,0
662814-SWA,2018,0,0,0,0,19,2,16,4,9,0,0,0
662819-BWJ,2018,48,40,0,0,0,0,0,0,0,0,0,0
662824-KWS,2018,23,0,0,0,0,0,0,0,0,0,0,0
662829-TXB,2018,0,0,0,0,0,0,0,8,7,0,0,0
662834-CXK,2018,0,0,0,0,0,0,9,14,3,0,0,0
662839-LXT,2018,0,0,0,0,0,0,0,27,21,0,0,0
662844-UXC,2018,0,0,0,0,0,0,2,5,7,0,0,0
662849-DXL,2018,0,0,0,0,0,0,0,0,1,0,0,0
662854-MXU,2018,0,0,0,0,0,0,0,1,1,0,0,0
662859-VXD,2018,0,0,0,0,0,0,0,1,7,0,0,0
662864-EXM,2018,0,0,0,0,0,0,0,0,1,0,0,0
662869-NXV,2018,0,0,0,0,0,0,9,16,25,0,0,0
662874-WXE,2018,0,0,0,0,0,0,0,0,3,0,0,0
662879-FXN,2018,0,0,0,0,0,0,0,0,3,0,0,0
662884-OXW,2018,0,0,0,0,0,0,0,0,7,0,0,0
662889-XXF,2018,0,0,0,0,0,0,0,0,5,0,0,0
662894-GXO,2018,0,0,0,0,0,0,0,3,0,0,0,0
662899-PXX,2018,0,0,0,0,0,0,0,0,3,0,0,0
662904-YXG,2018,0,0,0,0,0,0,28,7,4,0,0,0
662909-HXP,2018,0,8,34,30,12,8,7,11,29,0,0,0
662914-QXY,2018,0,0,0,0,0,10,13,7,19,0,0,0
662924-IXQ,2018,9,0,7,17,0,2,5,0,0,0,0,0
662959-TYB,2018,2,5,1,2,0,2,4,6,10,0,0,0
662964-CYK,2018,0,0,0,0,19,6,8,27,13,0,0,0
662969-LYT,2018,1,0,0,0,0,0,0,0,13,0,0,0
662974-UYC,2018,0,0,0,0,26,4,35,37,0,0,0,0
662979-DYL,2018,0,0,0,0,0,0,0,71,58,0,0,0
662984-MYU,2018,10,9,2,3,3,0,2,1,0,0,0,0
662989-VYD,2018,0,0,0,0,0,0,22,55,0,0,0,0
662994-EYM,2018,21,5,0,0,0,0,0,0,0,0,0,0
662999-NYV,2018,0,0,0,0,0,0,0,0,34,0,0,0
663004-WYE,2018,0,0,0,0,0,0,0,0,37,0,0,0
663009-FYN,2018,0,0,0,0,0,0,0,5,4,0,0,0
663014-OYW,2018,9,1,0,0,0,0,1,0,0,0,0,0
663019-XYF,2018,0,0,0,0,0,1,2,0,3,0,0,0
663024-GYO,2018,0,0,0,9,0,0,0,0,0,0,0,0
663029-PYX,2018,57,25,0,0,0,0,0,0,0,0,0,0
663049-ZYH,2018,13,44,41,72,8,8,19,13,20,0,0,0
663054-IYQ,2018,0,0,0,0,0,0,0,12,41,0,0,0
663059-RYZ,2018,84,52,57,18,16,15,28,14,65,0,0,0
663064-AYI,2018,0,0,0,0,10,2,9,30,17,0,0,0
663069-JYR,2018,0,0,0,0,0,1,8,7,8,0,0,0
663074-SYA,2018,4,0,0,0,0,0,0,0,0,0,0,0
663079-BYJ,2018,6,0,0,0,0,0,0,0,0,0,0,0
663084-KZS,2018,6,0,0,0,0,0,0,0,0,0,0,0
663094-CZK,2018,5,0,1,0,1,0,0,0,0,0,0,0
663099-LZT,2018,0,0,0,0,0,0,0,29,21,0,0,0
663109-DZL,2018,3,50,1,0,0,0,0,0,0,0,0,0
663139-FZN,2018,4,0,1,0,1,0,0,1,0,0,0,0
663144-OZW,2018,0,2,0,1,0,0,0,0,0,0,0,0
663149-XZF,2018,0,0,0,0,24,0,0,0,31,0,0,0
663154-GZO,2018,0,0,19,18,8,3,0,8,1,0,0,0
663159-PZX,2018,0,0,0,0,0,0,0,0,1,0,0,0
663164-YZG,2018,7,4,1,0,1,2,1,4,5,0,0,0
663169-HZP,2018,0,0,1,0,0,0,1,1,0,0,0,0
663174-QZY,2018,9,0,2,3,2,0,0,0,0,0,0,0
663179-ZZH,2018,2,1,3,8,4,0,0,3,1,0,0,0
663184-IZQ,2018,0,0,0,1,2,1,0,1,0,0,0,0
663189-RZZ,2018,0,0,0,0,0,0,0,0,8,0,0,0
663194-AZI,2018,8,2,3,3,0,4,4,0,5,0,0,0
663199-JZR,2018,0,0,0,0,0,0,0,0,54,0,0,0
663204-SZA,2018,0,0,0,0,29,8,10,30,18,0,0,0
663209-BZJ,2018,87,26,1,0,60,6,14,68,0,0,0,0
759884-FAN,2018,0,0,0,0,0,0,0,16,2,0,0,0
759890-OAW,2018,1,0,0,0,0,0,0,0,0,0,0,0
759896-XAF,2018,0,0,0,0,0,0,0,1,0,0,0,0
759902-GAO,2018,1,0,2,1,0,0,2,0,0,0,0,0
759908-PAX,2018,15,0,0,0,0,2,0,0,0,0,0,0
759914-YAG,2018,2,0,0,0,0,0,0,0,0,0,0,0
759920-HAP,2018,0,0,0,1,0,0,0,0,0,0,0,0
759926-QAY,2018,2,0,0,1,0,1,0,0,4,0,0,0
759932-ZAH,2018,0,0,0,2,4,1,6,19,4,0,0,0
759944-RAZ,2018,8,2,1,0,0,0,1,0,0,0,0,0
759950-AAI,2018,0,0,0,0,0,0,2,0,0,0,0,0
759956-JAR,2018,0,0,0,19,7,7,6,3,3,0,0,0
759962-SAA,2018,0,0,0,0,0,0,1,0,0,0,0,0
759968-BAJ,2018,4,0,0,0,0,0,1,2,2,0,0,0
759974-KAS,2018,2,0,0,1,0,0,0,0,0,0,0,0
759986-CAK,2018,6,4,1,0,0,0,0,0,0,0,0,0
759992-LAT,2018,0,0,2,0,0,0,0,0,0,0,0,0
760004-DAL,2018,0,0,70,0,0,0,0,0,0,0,0,0
760010-MAU,2018,32,25,2,0,2,0,0,0,0,0,0,0
760016-VAD,2018,27,1,0,0,0,0,0,0,0,0,0,0
760022-EAM,2018,0,0,0,0,0,0,57,39,1,0,0,0
760028-NAV,2018,7,3,7,3,37,20,7,15,21,0,0,0
760058-GBO,2018,1,0,0,4,4,13,0,0,0,0,0,0
760082-QBY,2018,2,0,0,0,0,0,0,0,0,0,0,0
760088-ZBH,2018,0,0,2,1,0,1,0,0,0,0,0,0
760094-IBQ,2018,4,2,1,0,0,0,0,0,0,0,0,0
760100-RBZ,2018,5,5,0,0,0,0,0,0,0,0,0,0
760106-ABI,2018,1,2,0,0,0,0,0,0,0,0,0,0
760130-KBS,2018,0,0,0,3,18,1,0,0,0,0,0,0
760148-LBT,2018,0,0,0,0,0,1,0,0,0,0,0,0
760154-UBC,2018,0,0,0,20,83,0,0,0,0,0,0,0
760172-VBD,2018,2,0,1,0,0,0,0,0,0,0,0,0
760178-EBM,2018,14,4,6,12,3,0,15,31,5,0,0,0
760184-NBV,2018,0,0,0,4,20,4,4,8,2,0,0,0
760190-WCE,2018,0,1,7,0,0,0,0,0,0,0,0,0
760196-FCN,2018,1,0,0,0,0,0,0,0,0,0,0,0
760208-XCF,2018,40,9,6,1,2,1,2,0,0,0,0,0
760214-GCO,2018,0,8,0,0,0,0,0,1,0,0,0,0
760220-PCX,2018,0,0,0,0,0,0,0,3,7,0,0,0
760226-YCG,2018,5,0,0,0,0,0,0,0,0,0,0,0
760232-HCP,2018,7,0,0,0,0,0,0,0,0,0,0,0
760238-QCY,2018,2,0,3,0,0,0,0,0,0,0,0,0
760268-JCR,2018,5,1,0,0,0,0,0,0,0,0,0,0
760274-SCA,2018,4,0,0,0,0,0,0,0,0,0,0,0
760280-BCJ,2018,0,0,0,0,0,0,0,0,1,0,0,0
760292-TCB,2018,0,0,0,0,7,19,0,0,0,0,0,0
760304-LCT,2018,4,0,0,0,0,0,0,0,0,0,0,0
760310-UCC,2018,5,10,2,0,0,1,0,0,0,0,0,0
760316-DCL,2018,3,0,0,0,0,0,0,0,0,0,0,0
760334-ECM,2018,16,5,2,1,0,1,1,0,0,0,0,0
760340-NCV,2018,49,47,39,20,5,13,20,6,4,0,0,0
760346-WDE,2018,0,0,0,0,0,1,0,0,0,0,0,0
760352-FDN,2018,0,0,0,0,0,22,24,14,34,0,0,0
760358-ODW,2018,0,0,1,0,0,0,0,0,0,0,0,0
760406-IDQ,2018,8,1,0,0,0,0,0,0,0,0,0,0
760424-JDR,2018,1,0,0,0,0,0,0,0,0,0,0,0
760430-SDA,2018,0,1,0,0,0,0,1,2,0,0,0,0
760436-BDJ,2018,2,0,0,0,0,0,0,0,0,0,0,0
760442-KDS,2018,0,0,55,5,3,7,0,0,0,0,0,0
760448-TDB,2018,0,0,13,29,14,8,0,0,0,0,0,0
760460-LDT,2018,5,5,5,3,7,9,13,6,1,0,0,0
760472-DDL,2018,122,70,3,0,0,0,0,0,0,0,0,0
760496-NDV,2018,11,1,0,0,1,0,0,1,1,0,0,0
760502-WEE,2018,6,4,4,7,4,3,2,0,0,0,0,0
760508-FEN,2018,1,9,0,0,0,0,1,0,0,0,0,0
760514-OEW,2018,0,0,1,0,0,1,0,0,0,0,0,0
760526-GEO,2018,2,0,0,0,0,0,0,0,0,0,0,0
760532-PEX,2018,0,0,0,0,0,0,1,0,0,0,0,0
760550-QEY,2018,0,0,0,11,1,0,0,0,0,0,0,0
760556-ZEH,2018,17,4,0,1,0,5,0,0,0,0,0,0
760562-IEQ,2018,1,0,0,0,0,0,0,0,0,0,0,0
760586-SEA,2018,1,0,0,0,0,0,0,0,0,0,0,0
760598-KES,2018,1,0,0,0,0,0,0,0,0,0,0,0
760604-TEB,2018,0,0,0,0,0,1,0,0,0,0,0,0
760616-LET,2018,1,1,1,0,0,0,0,0,0,0,0,0
760622-UEC,2018,19,10,1,0,0,0,0,0,0,0,0,0
760628-DEL,2018,0,13,14,1,0,0,1,0,0,0,0,0
760640-VED,2018,0,0,16,0,0,0,0,0,0,0,0,0
760652-NEV,2018,5,1,3,0,2,1,0,0,0,0,0,0
760658-WFE,2018,1,0,0,0,0,0,0,0,0,0,0,0
760664-FFN,2018,0,5,0,1,2,1,7,2,1,0,0,0
760670-OFW,2018,0,0,0,0,0,1,0,0,0,0,0,0
760688-PFX,2018,1,0,0,0,0,0,0,0,0,0,0,0
760694-YFG,2018,0,0,0,0,0,0,38,0,0,0,0,0
760706-QFY,2018,0,21,0,0,0,0,0,0,0,0,0,0
760718-IFQ,2018,1,0,0,0,0,0,0,2,1,0,0,0
760724-RFZ,2018,0,0,0,0,0,0,0,40,2,0,0,0
760730-AFI,2018,1,0,0,0,0,0,0,0,0,0,0,0
760736-JFR,2018,2,1,4,0,0,0,0,0,0,0,0,0
760754-KFS,2018,7,2,1,0,1,0,0,0,0,0,0,0
760766-CFK,2018,0,0,1,0,0,0,0,0,0,0,0,0
760772-LFT,2018,0,0,1,33,0,0,1,0,0,0,0,0
760778-UFC,2018,16,0,0,0,0,0,0,0,0,0,0,0
760790-MFU,2018,0,0,4,3,0,0,0,0,0,0,0,0
760796-VFD,2018,1,0,0,0,0,0,0,0,0,0,0,0
760808-NFV,2018,0,0,1,0,0,0,0,0,0,0,0,0
760826-OGW,2018,6,5,4,3,5,1,5,5,0,0,0,0
760832-XGF,2018,6,1,0,0,0,0,0,0,0,0,0,0
760844-PGX,2018,0,0,0,16,33,7,1,16,27,0,0,0
760850-YGG,2018,0,0,0,21,27,2,0,5,12,0,0,0
760862-QGY,2018,0,0,0,1,0,0,0,0,0,0,0,0
760868-ZGH,2018,0,0,0,0,0,0,0,0,8,0,0,0
760874-IGQ,2018,50,35,29,5,2,2,1,1,0,0,0,0
760880-RGZ,2018,0,0,0,0,0,0,0,0,72,0,0,0
760886-AGI,2018,0,46,67,9,1,0,0,0,0,0,0,0
760892-JGR,2018,1,6,1,1,0,2,11,5,0,0,0,0
760898-SGA,2018,14,8,2,3,0,1,0,0,0,0,0,0
760904-BGJ,2018,1,0,1,0,1,10,2,1,0,0,0,0
760916-TGB,2018,1,0,0,0,0,0,2,0,0,0,0,0
760922-CGK,2018,100,56,2,1,0,0,0,0,0,0,0,0
760928-LGT,2018,0,0,0,0,19,23,11,13,14,0,0,0
760934-UGC,2018,0,2,8,0,0,1,0,0,0,0,0,0
760940-DGL,2018,7,4,3,0,4,1,5,3,0,0,0,0
760946-MGU,2018,0,0,0,0,94,7,15,36,37,0,0,0
760952-VGD,2018,1,0,0,0,0,1,1,0,0,0,0,0
760964-NHV,2018,78,1,0,0,0,0,0,0,0,0,0,0
760982-OHW,2018,0,12,7,0,0,0,0,0,0,0,0,0
760988-XHF,2018,106,10,12,76,1,12,4,1,0,0,0,0
761006-YHG,2018,3,1,3,0,0,0,0,0,0,0,0,0
761012-HHP,2018,3,0,0,0,0,0,0,0,0,0,0,0
761024-ZHH,2018,3,0,0,0,0,0,1,0,0,0,0,0
761030-IHQ,2018,24,16,1,5,3,0,0,0,0,0,0,0
761036-RHZ,2018,31,13,0,4,2,1,0,0,0,0,0,0
761042-AHI,2018,18,28,20,11,6,5,0,0,0,0,0,0
761048-JHR,2018,0,0,0,0,0,0,0,0,8,0,0,0
761060-BHJ,2018,3,0,0,0,0,0,0,0,0,0,0,0
761066-KHS,2018,1,0,0,0,0,0,0,0,0,0,0,0
761072-THB,2018,0,0,0,0,0,0,0,4,4,0,0,0
761078-CHK,2018,0,0,1,1,1,0,0,3,0,0,0,0
761102-MHU,2018,1,0,0,0,0,0,0,0,0,0,0,0
761114-EHM,2018,0,0,0,0,0,2,2,0,1,0,0,0
761120-NIV,2018,11,11,18,3,5,16,5,1,3,0,0,0
761126-WIE,2018,100,5,0,0,1,0,0,0,0,0,0,0
761132-FIN,2018,0,0,0,0,9,4,4,2,13,0,0,0
761138-OIW,2018,24,0,0,2,1,1,0,0,0,0,0,0
761144-XIF,2018,0,0,11,48,34,3,6,0,0,0,0,0
761150-GIO,2018,8,3,0,0,0,3,2,0,5,0,0,0
761156-PIX,2018,1,0,17,41,17,9,3,0,0,0,0,0
761162-YIG,2018,16,0,0,0,0,0,0,0,0,0,0,0
761174-QIY,2018,4,0,0,0,0,0,0,0,1,0,0,0
761180-ZIH,2018,1,0,0,0,1,0,1,1,1,0,0,0
761186-IIQ,2018,33,13,30,24,19,2,1,0,0,0,0,0
761204-JIR,2018,4,0,0,0,0,0,0,0,1,0,0,0
761210-SIA,2018,0,0,14,3,0,5,4,0,0,0,0,0
761216-BIJ,2018,0,0,0,0,0,0,1,0,0,0,0,0
761222-KIS,2018,1,1,4,3,1,0,1,0,0,0,0,0
761228-TIB,2018,24,4,5,7,8,5,1,0,0,0,0,0
761234-CIK,2018,2,0,1,1,0,1,7,0,0,0,0,0
761240-LIT,2018,1,0,1,0,0,3,0,1,0,0,0,0
761246-UIC,2018,5,1,1,2,0,0,1,0,0,0,0,0
761252-DIL,2018,0,0,1,0,0,0,0,0,0,0,0,0
761258-MIU,2018,3,15,5,1,0,0,0,0,0,0,0,0
761264-VID,2018,1,6,6,5,2,4,1,0,0,0,0,0
761270-EIM,2018,0,0,2,0,1,0,0,0,0,0,0,0
761276-NJV,2018,1,0,0,0,0,0,0,0,0,0,0,0
761282-WJE,2018,8,3,0,0,0,0,0,0,0,0,0,0
761294-OJW,2018,1,0,4,2,0,2,0,0,0,0,0,0
761300-XJF,2018,20,7,16,0,0,0,0,0,0,0,0,0
761306-GJO,2018,0,0,20,0,0,0,0,0,0,0,0,0
761312-PJX,2018,2,0,0,0,0,0,0,0,0,0,0,0
761318-YJG,2018,0,0,0,0,4,4,10,0,0,0,0,0
761330-QJY,2018,2,0,0,0,0,0,0,0,0,0,0,0
761336-ZJH,2018,1,0,0,0,0,0,0,0,0,0,0,0
761342-IJQ,2018,7,0,0,0,5,2,0,0,0,0,0,0
761348-RJZ,2018,0,0,0,0,0,0,0,2,0,0,0,0
761360-JJR,2018,0,0,0,0,0,0,0,0,2,0,0,0
761366-SJA,2018,16,1,0,0,2,0,0,0,0,0,0,0
761372-BJJ,2018,21,15,13,12,8,7,7,0,0,0,0,0
761378-KJS,2018,1,0,1,0,0,2,0,1,0,0,0,0
761384-TJB,2018,4,6,8,2,1,1,0,0,0,0,0,0
761390-CJK,2018,17,0,0,0,1,5,0,0,0,0,0,0
761396-LJT,2018,6,9,6,0,30,1,4,0,0,0,0,0
761402-UJC,2018,2,0,0,0,0,0,0,0,0,0,0,0
761408-DJL,2018,2,0,0,0,0,0,0,0,0,0,0,0
761414-MJU,2018,8,0,0,0,0,0,0,0,0,0,0,0
761420-VJD,2018,0,0,3,9,5,1,0,0,1,0,0,0
761432-NKV,2018,10,3,8,8,9,4,6,8,13,0,0,0
761444-FKN,2018,1,11,4,0,0,0,0,0,0,0,0,0
761450-OKW,2018,0,0,17,17,2,0,0,0,1,0,0,0
761456-XKF,2018,8,8,5,0,1,1,0,0,0,0,0,0
761468-PKX,2018,2,0,0,0,0,0,0,0,0,0,0,0
761474-YKG,2018,0,0,0,34,4,0,0,32,27,0,0,0
761480-HKP,2018,0,40,23,0,0,0,0,39,19,0,0,0
761492-ZKH,2018,0,0,102,0,0,0,0,0,0,0,0,0
761498-IKQ,2018,0,0,0,3,11,7,10,0,0,0,0,0
761504-RKZ,2018,3,0,0,0,0,0,0,0,0,0,0,0
761510-AKI,2018,0,0,0,0,0,0,0,1,7,0,0,0
761516-JKR,2018,0,0,17,1,0,0,1,0,0,0,0,0
761522-SKA,2018,2,0,2,1,0,1,0,0,0,0,0,0
761528-BKJ,2018,16,40,69,75,82,33,8,1,0,0,0,0
761534-KKS,2018,22,12,93,27,90,40,0,0,0,0,0,0
761540-TKB,2018,2,0,2,0,1,1,0,0,0,0,0,0
761546-CKK,2018,15,5,0,0,1,2,1,0,0,0,0,0
761552-LKT,2018,3,0,1,1,2,8,1,0,0,0,0,0
761558-UKC,2018,0,2,4,1,0,3,0,0,0,0,0,0
761564-DKL,2018,1,0,0,0,0,0,0,0,0,0,0,0
761570-MKU,2018,4,3,1,3,3,1,0,0,0,0,0,0
761576-VKD,2018,1,0,3,0,0,0,0,0,0,0,0,0
761594-WLE,2018,1,0,0,0,0,0,0,0,0,0,0,0
761600-FLN,2018,0,1,0,0,0,0,0,0,0,0,0,0
761606-OLW,2018,17,1,0,0,0,0,0,0,0,0,0,0
761612-XLF,2018,4,0,0,0,0,0,0,0,0,0,0,0
761618-GLO,2018,27,6,52,65,15,9,13,17,13,0,0,0
761624-PLX,2018,10,9,2,2,1,2,1,1,4,0,0,0
761630-YLG,2018,1,1,0,0,0,3,0,0,0,0,0,0
761636-HLP,2018,0,0,44,39,0,0,0,0,0,0,0,0
761642-QLY,2018,3,0,0,0,0,0,0,0,0,0,0,0
761648-ZLH,2018,95,46,1,0,0,0,0,0,0,0,0,0
761654-ILQ,2018,0,0,58,28,0,0,0,0,0,0,0,0
761660-RLZ,2018,0,0,0,0,0,0,0,0,1,0,0,0
761672-JLR,2018,4,0,0,0,0,0,0,0,0,0,0,0
761678-SLA,2018,6,1,0,0,0,0,0,0,0,0,0,0
761696-TLB,2018,0,0,0,0,0,0,13,9,0,0,0,0
761702-CLK,2018,0,0,0,0,4,7,8,28,3,0,0,0
761708-LLT,2018,0,0,0,0,0,4,19,15,14,0,0,0
761714-ULC,2018,0,0,0,0,0,0,0,4,0,0,0,0
761720-DLL,2018,0,0,0,0,0,0,1,6,8,0,0,0
761726-MLU,2018,0,0,0,0,0,1,0,0,0,0,0,0
761732-VLD,2018,11,1,1,0,1,5,0,0,0,0,0,0
761738-EMM,2018,0,0,17,4,3,0,0,0,0,0,0,0
761750-WME,2018,2,26,3,2,0,1,0,1,0,0,0,0
761768-XMF,2018,0,0,3,6,3,4,11,1,0,0,0,0
761774-GMO,2018,7,2,9,0,3,4,0,1,0,0,0,0
761780-PMX,2018,0,0,0,0,0,0,0,1,1,0,0,0
761786-YMG,2018,0,0,0,1,0,3,0,0,0,0,0,0
761792-HMP,2018,3,1,0,0,0,0,0,1,0,0,0,0
761804-ZMH,2018,0,0,0,0,0,0,3,7,10,0,0,0
761810-IMQ,2018,37,1,10,1,11,6,17,11,8,0,0,0
761816-RMZ,2018,0,0,0,0,0,0,0,2,29,0,0,0
761828-JMR,2018,1,0,0,0,0,0,0,0,0,0,0,0
761834-SMA,2018,67,56,104,0,0,0,0,0,0,0,0,0
761840-BMJ,2018,75,9,0,1,2,1,0,0,0,0,0,0
761858-CMK,2018,15,79,9,0,0,1,0,0,1,0,0,0
